Feature,Importance
Route_ID_9215,0.0
Route_ID_9232,0.0
Route_ID_9237,0.0
Route_ID_9259,0.0
Route_ID_9268,0.0
Route_ID_41,0.0
Route_ID_2176,0.0
Route_ID_2179,0.0
Route_ID_2185,0.0
Route_ID_2187,0.0
Route_ID_2189,0.0
Route_ID_2190,0.0
Route_ID_2194,0.0
Route_ID_2208,0.0
Route_ID_8701,0.0
Route_ID_2148,0.0
Route_ID_2152,0.0
Route_ID_2155,0.0
Route_ID_2158,0.0
Route_ID_2164,0.0
Route_ID_2551,0.0
Route_ID_2556,0.0
Route_ID_2562,0.0
Route_ID_2144,0.0
Route_ID_8742,0.0
Route_ID_8744,0.0
Route_ID_8802,0.0
Route_ID_2252,0.0
Route_ID_2257,0.0
Route_ID_2260,0.0
Route_ID_2269,0.0
Route_ID_2295,0.0
Route_ID_2249,0.0
Route_ID_2344,0.0
Route_ID_2217,0.0
Route_ID_2221,0.0
Route_ID_2228,0.0
Route_ID_2230,0.0
Route_ID_2234,0.0
Route_ID_2239,0.0
Route_ID_2241,0.0
Route_ID_2318,0.0
Route_ID_4338,0.0
Route_ID_4553,0.0
Route_ID_4568,0.0
Route_ID_4579,0.0
Route_ID_4695,0.0
Route_ID_4697,0.0
Route_ID_4700,0.0
Route_ID_4707,0.0
Route_ID_3249,0.0
Route_ID_4473,0.0
Route_ID_4482,0.0
Route_ID_4488,0.0
Route_ID_4489,0.0
Route_ID_4499,0.0
Route_ID_4503,0.0
Route_ID_4504,0.0
Route_ID_4514,0.0
Route_ID_4710,0.0
Route_ID_1175,0.0
Route_ID_1241,0.0
Route_ID_1268,0.0
Route_ID_1279,0.0
Route_ID_4351,0.0
Route_ID_4368,0.0
Route_ID_4370,0.0
Route_ID_4372,0.0
Route_ID_4337,0.0
Route_ID_1105,0.0
Route_ID_1108,0.0
Route_ID_1129,0.0
Route_ID_4304,0.0
Route_ID_4306,0.0
Route_ID_4315,0.0
Route_ID_4328,0.0
Route_ID_4331,0.0
Route_ID_1104,0.0
Route_ID_5216,0.0
Route_ID_4901,0.0
Route_ID_4913,0.0
Route_ID_4925,0.0
Route_ID_4959,0.0
Route_ID_5027,0.0
Route_ID_4745,0.0
Route_ID_4776,0.0
Route_ID_4383,0.0
Route_ID_4895,0.0
Route_ID_4898,0.0
Route_ID_4712,0.0
Route_ID_4713,0.0
Route_ID_4714,0.0
Route_ID_4719,0.0
Route_ID_4721,0.0
Route_ID_4727,0.0
Route_ID_4792,0.0
Route_ID_4392,0.0
Route_ID_4405,0.0
Route_ID_4416,0.0
Route_ID_4447,0.0
Route_ID_4455,0.0
Route_ID_4470,0.0
Route_ID_1404,0.0
Route_ID_1437,0.0
Route_ID_5156,0.0
Route_ID_1506,0.0
Route_ID_1509,0.0
Route_ID_4381,0.0
Route_ID_5030,0.0
Route_ID_5037,0.0
Route_ID_5072,0.0
Route_ID_5101,0.0
Route_ID_5132,0.0
Route_ID_1496,0.0
Route_ID_1682,0.0
Route_ID_1720,0.0
Route_ID_1722,0.0
Route_ID_1545,0.0
Route_ID_1549,0.0
Route_ID_1561,0.0
Route_ID_1581,0.0
Route_ID_1598,0.0
Route_ID_1162,0.0
Route_ID_1632,0.0
Route_ID_3617,0.0
Route_ID_3619,0.0
Route_ID_3680,0.0
Route_ID_3689,0.0
Route_ID_3737,0.0
Route_ID_3864,0.0
Route_ID_3889,0.0
Route_ID_1622,0.0
Route_ID_3260,0.0
Route_ID_3264,0.0
Route_ID_3265,0.0
Route_ID_3268,0.0
Route_ID_3284,0.0
Route_ID_3286,0.0
Route_ID_1779,0.0
Route_ID_1997,0.0
Route_ID_1671,0.0
Route_ID_2035,0.0
Route_ID_2060,0.0
Route_ID_2066,0.0
Route_ID_2087,0.0
Route_ID_1633,0.0
Route_ID_1641,0.0
Route_ID_1661,0.0
Route_ID_1667,0.0
Route_ID_2013,0.0
Route_ID_4102,0.0
Route_ID_2135,0.0
Route_ID_3936,0.0
Route_ID_3937,0.0
Route_ID_3962,0.0
Route_ID_3968,0.0
Route_ID_3972,0.0
Route_ID_1292,0.0
Route_ID_3905,0.0
Route_ID_1300,0.0
Route_ID_1351,0.0
Route_ID_1354,0.0
Route_ID_1357,0.0
Route_ID_1388,0.0
Route_ID_1149,0.0
Route_ID_1150,0.0
Route_ID_1152,0.0
Route_ID_1293,0.0
Route_ID_4167,0.0
Route_ID_4176,0.0
Route_ID_4190,0.0
Route_ID_4255,0.0
Route_ID_4274,0.0
Route_ID_4287,0.0
Route_ID_4291,0.0
Route_ID_4111,0.0
Route_ID_4057,0.0
Route_ID_4123,0.0
Route_ID_4125,0.0
Route_ID_4154,0.0
Route_ID_3973,0.0
Route_ID_3983,0.0
Route_ID_4022,0.0
Route_ID_4024,0.0
Route_ID_4047,0.0
Route_ID_4113,0.0
